"国家分组TAG","国家分组_中文","城市名_中文","城市名_英文","国家ID","国家颜色","国家分组_英文","国家内序号","国家保留城市数","保留原因","同州删除城市","同州原城市数","生效日期","城市省份ID","胜利点","城市人口_原版无独立字段","人口口径","所属地区人口","所属地区ID","所属地区_中文","所属地区_英文","地区类型","地区建筑槽","本地补给","地区省份数","拥有者TAG","拥有者_中文","拥有者_英文","控制者TAG","核心TAG","宣称TAG","省份类型","地形","是否沿海","大陆","大陆ID","省份RGB","地图X","地图高度Y","地图Z","地图旋转","地图缩放","是否补给节点","补给节点等级字段","铁路经过数量","铁路最高等级","地区资源","地区建筑","本省建筑","城市特殊名_中文","城市特殊名_英文","来源州文件"
"CHI","中华民国","张家口","Kalgan","58","#343862","China","43","44","胜利点最高；补给节点","","1","base","6904","3","","所属地区manpower","367500","1039","察南","Hebei-Chahar","pastoral","1","0.0","4","CHI","中华民国","China","","MEN;CHI;PRC","","land","mountain","false","asia","6","88,99,66","4610.52","14.00","1333.77","-1.57","0.32","yes","1","1","1","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\1039 - Hebei-Chahar.txt"
"CHI","中华民国","成都","Chengdu","58","#343862","China","44","44","胜利点最高；城市名匹配地区名","广汉(1)","2","base","4925","10","","所属地区manpower","5448874","1041","成都","Chengdu","town","4","0.0","8","CHI","中华民国","China","","CHI;PRC","","land","urban","false","asia","6","51,27,218","4429.68","10.50","1152.00","1.57","0.42","no","","0","0","{""steel"": 4}","{""arms_factory"": 1, ""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\1041 - Chengdu.txt"
"CHL","智利","圣地亚哥","Santiago","2","#CD69C8","Chilean Republic","1","8","胜利点最高；城市名匹配地区名；补给节点","瓦尔帕莱索(5); 科金博(3); 康塞普西翁(2); 奇廉(1)","5","base","650","15","","所属地区manpower","2635146","279","圣地亚哥","Santiago","large_city","8","0.0","7","CHL","智利","Chilean Republic","","CHL","","land","urban","false","south_america","3","3,42,145","1707.12","10.54","314.00","1.57","0.32","yes","1","4","1","{""chromium"": 4, ""steel"": 14, ""tungsten"": 8}","{""air_base"": 3, ""arms_factory"": 1, ""dockyard"": 2, ""industrial_complex"": 3, ""infrastructure"": 3}","{""bunker"": 3}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\279-Chile.txt"
"CHL","智利","安托法加斯塔","Antofagasta","2","#CD69C8","Chilean Republic","2","8","胜利点最高；城市名匹配地区名；补给节点","","1","base","12994","10","","所属地区manpower","423605","506","安托法加斯塔","Antofagasta","town","4","0.0","6","CHL","智利","Chilean Republic","","CHL","BOL","land","urban","true","south_america","3","178,198,137","1712.75","10.90","485.40","-1.57","0.52","yes","1","1","1","{""coal"": 1, ""tungsten"": 42}","{""air_base"": 1, ""dockyard"": 1, ""industrial_complex"": 2, ""infrastructure"": 3}","{""naval_base"": 1}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\506-Northern Chile.txt"
"CHL","智利","蓬塔阿雷纳斯","Punta Arenas","2","#CD69C8","Chilean Republic","3","8","胜利点最高","蓬塔德尔加达(1)","2","base","5215","2","","所属地区manpower","34346","507","麦哲伦","Magallanes","pastoral","1","0.0","5","CHL","智利","Chilean Republic","","CHL","","land","plains","true","south_america","3","52,177,48","1723.15","9.90","48.35","1.57","0.58","no","","0","0","{""coal"": 4, ""oil"": 2}","{""dockyard"": 1, ""infrastructure"": 1}","{""naval_base"": 1}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\507-Southern Chile.txt"
"CHL","智利","安加罗阿","Hanga Roa","2","#CD69C8","Chilean Republic","4","8","胜利点最高","","1","base","13294","1","","所属地区manpower","6600","948","复活节岛","Easter Island","small_island","1","0.0","1","CHL","智利","Chilean Republic","","CHL;RAP","","land","plains","true","australia","4","243,0,195","1385.81","9.50","342.60","-1.57","0.36","no","","0","0","","{""infrastructure"": 1}","{""naval_base"": 1}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\948 - Easter Island.txt"
"CHL","智利","科伊艾克","Coyhaique","2","#CD69C8","Chilean Republic","5","8","胜利点最高","","1","base","2161","2","","所属地区manpower","34347","949","艾森","Aysén","pastoral","1","0.0","6","CHL","智利","Chilean Republic","","CHL","","land","mountain","true","south_america","3","10,69,30","1699.14","10.19","142.00","1.57","0.54","no","","0","0","{""aluminium"": 1}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\949 - Aysen.txt"
"CHL","智利","特木科","Temuco","2","#CD69C8","Chilean Republic","6","8","胜利点最高；补给节点","蒙特港(1)","2","base","5121","2","","所属地区manpower","1300000","950","阿劳卡尼亚","Araucanía","town","4","0.0","5","CHL","智利","Chilean Republic","","CHL","","land","forest","true","south_america","3","52,15,213","1686.22","9.60","238.00","1.57","0.42","yes","1","1","1","{""steel"": 24}","{""industrial_complex"": 2, ""infrastructure"": 2}","{""naval_base"": 1}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\950 - Araucania.txt"
"CHL","智利","阿里卡","Arica","2","#CD69C8","Chilean Republic","7","8","胜利点最高；补给节点","伊基克(1)","2","base","5131","2","","所属地区manpower","340000","951","阿里卡和塔拉帕卡","Arica y Tarapacá","rural","2","0.0","4","CHL","智利","Chilean Republic","","CHL","PRU","land","mountain","true","south_america","3","52,24,208","1716.34","15.60","568.28","-1.57","0.52","yes","1","1","1","{""tungsten"": 14}","{""air_base"": 1, ""arms_factory"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\951 - Arica.txt"
"CHL","智利","科皮亚波","Copiapó","2","#CD69C8","Chilean Republic","8","8","胜利点最高；补给节点","","1","base","5228","2","","所属地区manpower","283605","952","阿塔卡马","Atacama","town","4","0.0","4","CHL","智利","Chilean Republic","","CHL","","land","desert","true","south_america","3","52,201,173","1698.22","10.00","398.00","1.57","0.42","yes","1","1","1","","{""industrial_complex"": 1, ""infrastructure"": 2}","{""naval_base"": 2}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\952 - Atacama.txt"
"COL","哥伦比亚","波哥大","Bogota","21","#BFC48C","Nueva Constitución","1","2","胜利点最高；补给节点","","1","base","10747","10","","所属地区manpower","4953049","306","昆迪纳马卡","Cundinamarca","city","6","4.0","7","COL","哥伦比亚","Nueva Constitución","","COL","","land","mountain","false","south_america","3","135,24,74","1643.06","12.19","947.00","1.57","0.66","yes","1","0","0","","{""air_base"": 2, ""arms_factory"": 1, ""industrial_complex"": 5, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\306-Colombia.txt"
"COL","哥伦比亚","卡塔赫纳","Cartagena","21","#BFC48C","Nueva Constitución","2","2","胜利点最高","麦德林(1)","2","base","12790","5","","所属地区manpower","2826781","493","拉利伯塔德","La Libertad","town","4","0.0","11","COL","哥伦比亚","Nueva Constitución","","COL","","land","plains","true","south_america","3","177,93,142","1635.84","9.90","1040.25","-1.57","0.36","no","","0","0","{""coal"": 6, ""oil"": 15}","{""air_base"": 4, ""industrial_complex"": 2, ""infrastructure"": 2}","{""naval_base"": 5}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\493-La Libertad.txt"
"COS","哥斯达黎加","圣何塞","San Jose","35","#A0CF3D","Reino de la Costa","1","1","胜利点最高；补给节点","","1","base","13087","3","","所属地区manpower","503856","316","哥斯达黎加","Costa Rica","town","4","0.0","3","COS","哥斯达黎加","Reino de la Costa","","COS","","land","plains","true","south_america","3","98,197,149","1489.92","11.60","1028.48","-1.57","0.52","yes","1","0","0","{""chromium"": 1}","{""air_base"": 1, ""arms_factory"": 1, ""industrial_complex"": 2, ""infrastructure"": 2}","{""naval_base"": 1}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\316-Costa Rica.txt"
"CUB","古巴","哈瓦那","Havana","52","#9185D2","Republic of Cuba","1","1","胜利点最高；补给节点","关塔那摩(1)","2","base","7622","5","","所属地区manpower","3607919","315","古巴","Cuba","town","4","0.0","10","CUB","古巴","Republic of Cuba","","CUB","","land","plains","true","south_america","3","91,153,216","1523.94","9.80","1242.87","-1.57","0.24","yes","1","1","1","{""chromium"": 90, ""steel"": 3}","{""air_base"": 1, ""arms_factory"": 1, ""industrial_complex"": 3, ""infrastructure"": 2}","{""naval_base"": 3}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\315-Cuba.txt"
"CZE","捷克斯洛伐克","布拉格","Prague","98","#75696B","Kingdom of Bohemia","1","9","胜利点最高；补给节点","比尔森(5); 塔博尔(5)","3","base","11542","30","","所属地区manpower","4492600","9","波希米亚","Bohemia","large_city","8","0.0","14","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE","","land","urban","false","europe","1","170,183,207","3027.84","11.24","1521.00","1.57","0.22","yes","1","4","3","{""coal"": 6, ""steel"": 5}","{""air_base"": 5, ""anti_air_building"": 5, ""arms_factory"": 6, ""industrial_complex"": 1, ""infrastructure"": 4}","","AUS:布拉格; CZE:布拉格; GER:布拉格; RKH:布拉格","AUS:Prag; CZE:Praha; GER:Prag; RKH:Prag","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\9-Czechoslovakia.txt"
"CZE","捷克斯洛伐克","利贝雷茨","Liberec","98","#75696B","Kingdom of Bohemia","2","9","人工优先：省会/知名城市；胜利点最高；最高胜利点并列2选1","卡尔斯巴德(3); 奥西格(1)","3","base","11401","3","","所属地区manpower","2476250","69","北苏台德","North Sudetenland","town","4","0.0","9","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE","","land","hills","false","europe","1","170,6,142","3037.64","12.08","1536.00","1.57","0.24","no","","0","0","{""steel"": 4}","{""anti_air_building"": 1, ""industrial_complex"": 2, ""infrastructure"": 4}","","AUS:赖兴贝格; GER:赖兴贝格","AUS:Reichenberg; GER:Reichenberg","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\69-Sudatenland.txt"
"CZE","捷克斯洛伐克","布拉迪斯拉发","Bratislava","98","#75696B","Kingdom of Bohemia","3","9","胜利点最高；补给节点","日利纳(5); 尼特拉(2)","3","base","9692","10","","所属地区manpower","1230500","70","西斯洛伐克","Western Slovakia","city","6","3.0","7","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE;SLO","","land","plains","false","europe","1","129,138,14","3071.02","9.80","1485.00","1.57","0.18","yes","1","3","2","{""tungsten"": 1}","{""air_base"": 3, ""arms_factory"": 2, ""industrial_complex"": 3, ""infrastructure"": 3}","","AUS:普雷斯堡; GER:普雷斯堡; HUN:波若尼","AUS:Preßburg; GER:Preßburg; HUN:Pozsony","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\70-Slovakia.txt"
"CZE","捷克斯洛伐克","普雷绍夫","Prešov","98","#75696B","Kingdom of Bohemia","4","9","胜利点最高；补给节点","","1","base","3581","3","","所属地区manpower","1197800","71","东斯洛伐克","Eastern Slovakia","rural","2","0.0","7","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE;SLO","","land","hills","false","europe","1","44,204,83","3135.84","11.80","1499.00","1.57","0.24","yes","1","2","1","{""coal"": 2}","{""industrial_complex"": 2, ""infrastructure"": 2}","","AUS:埃佩里斯; GER:埃佩里斯; HUN:埃佩尔耶什; PAP:弗拉戈波利斯; POL:普雷舒夫; UKR:普里亚希夫","AUS:Eperies; GER:Eperies; HUN:Eperjes; PAP:Fragopolis; POL:Preszów; UKR:Pryashiv","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\71-East Slovakia.txt"
"CZE","捷克斯洛伐克","乌日霍罗德","Uzhhorod","98","#75696B","Kingdom of Bohemia","5","9","胜利点最高","穆卡切沃(1); 亚西尼亚(1)","3","base","11691","2","","所属地区manpower","854300","73","喀尔巴阡鲁塞尼亚","Carpathian Ruthenia","rural","2","0.0","5","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE;SLO;UKR","","land","plains","false","europe","1","171,156,17","3155.84","9.85","1486.00","1.57","0.24","no","","1","1","","{""infrastructure"": 3}","","AUS:翁瓦尔; CZE:乌日霍罗德; GER:翁瓦尔; HUN:翁格瓦尔; POL:乌日霍罗德; ROM:乌日哥罗德; SLO:乌日霍罗德","AUS:Ungwar; CZE:Užhorod; GER:Ungwar; HUN:Ungvár; POL:Użhorod; ROM:Ujgorod; SLO:Užhorod","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\73-Carpathian Ruthenia.txt"
"CZE","捷克斯洛伐克","俄斯特拉发","Ostrava","98","#75696B","Kingdom of Bohemia","6","9","胜利点最高","奥帕瓦(2)","2","base","3583","5","","所属地区manpower","820000","74","苏台德西里西亚","Sudeten Silesia","rural","2","2.0","4","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE","","land","hills","false","europe","1","44,207,48","3084.37","13.63","1515.00","1.57","0.18","no","","5","2","{""coal"": 12}","{""arms_factory"": 1, ""infrastructure"": 4}","","AUS:奥斯特劳; GER:奥斯特劳; POL:俄斯特拉瓦","AUS:Ostrau; GER:Ostrau; POL:Ostrawa","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\74-East Sudatenland.txt"
"CZE","捷克斯洛伐克","布尔诺","Brno","98","#75696B","Kingdom of Bohemia","7","9","胜利点最高；补给节点","奥尔米茨(5)","2","base","3569","20","","所属地区manpower","2598400","75","摩拉维亚","Moravia","city","6","3.0","7","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE","","land","urban","false","europe","1","44,189,208","3059.30","10.79","1502.00","1.57","0.20","yes","1","3","2","{""oil"": 2, ""steel"": 4}","{""air_base"": 5, ""industrial_complex"": 4, ""infrastructure"": 4}","","AUS:布吕恩; GER:布吕恩; RKH:布吕恩","AUS:Brünn; GER:Brünn; RKH:Brünn","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\75-Moravia.txt"
"CZE","捷克斯洛伐克","科希策","Kosice","98","#75696B","Kingdom of Bohemia","8","9","胜利点最高","","1","base","6573","1","","所属地区manpower","854300","664","南斯洛伐克","Southern Slovakia","town","4","3.0","6","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE;SLO","","land","forest","false","europe","1","86,171,176","3133.30","9.95","1490.00","1.57","0.12","no","","0","0","{""chromium"": 3, ""steel"": 13}","{""industrial_complex"": 3, ""infrastructure"": 3}","","AUS:卡绍; CZE:科希策; GER:卡绍; HUN:卡沙; PAP:卡索维亚; POL:科施采; ROM:卡硕维亚; SLO:科希策; TUR:卡莎; UKR:科施茨","AUS:Kaschau; CZE:Košice; GER:Kaschau; HUN:Kassa; PAP:Cassovia; POL:Koszyce; ROM:Cașovia; SLO:Košice; TUR:Kaşa; UKR:Košyce","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\664-Southern Slovakia.txt"
"CZE","捷克斯洛伐克","兹诺伊莫","Znojmo","98","#75696B","Kingdom of Bohemia","9","9","胜利点最高","","1","base","557","1","","所属地区manpower","353750","972","南苏台德","South Sudetenland","town","4","0.0","5","CZE","捷克斯洛伐克","Kingdom of Bohemia","","CZE","","land","plains","false","europe","1","2,168,140","3058.12","9.95","1496.00","1.57","0.16","no","","1","1","{""steel"": 2}","{""anti_air_building"": 1, ""infrastructure"": 3}","","AUS:茨纳伊姆; GER:茨纳伊姆","AUS:Znaim; GER:Znaim","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\972 - South Sudetenland.txt"
"DEN","丹麦","哥本哈根","Copenhagen","104","#80FCB3","Kingdom of Denmark","1","6","胜利点最高；补给节点","罗斯基勒(2)","2","base","6287","20","","所属地区manpower","1491222","37","西兰","Sjaelland","large_city","8","15.0","5","DEN","丹麦","Kingdom of Denmark","","DEN","","land","urban","true","europe","1","85,51,146","3000.72","9.70","1638.29","1.57","0.22","yes","1","1","2","","{""air_base"": 6, ""arms_factory"": 2, ""dockyard"": 2, ""industrial_complex"": 3, ""infrastructure"": 3}","{""naval_base"": 8}","DEN:哥本哈根; SWE:哥本港","DEN:København; SWE:Köpenhamn","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\37-Denmark.txt"
